timestamp,date,latitude,longitude
1601451212,"2020-09-30 07:33:32",52.249082,0.045103
1601451213,"2020-09-30 07:33:33",52.249128,0.044974
1601451214,"2020-09-30 07:33:34",52.249193,0.044822
1601451215,"2020-09-30 07:33:35",52.249252,0.044681
1601451216,"2020-09-30 07:33:36",52.249302,0.044534
1601451217,"2020-09-30 07:33:37",52.249349,0.044366
1601451218,"2020-09-30 07:33:38",52.249394,0.044182
1601451219,"2020-09-30 07:33:39",52.249418,0.043982
1601451220,"2020-09-30 07:33:40",52.249449,0.043779
1601451221,"2020-09-30 07:33:41",52.249487,0.043575
1601451222,"2020-09-30 07:33:42",52.249524,0.043371
1601451223,"2020-09-30 07:33:43",52.249561,0.043166
1601451224,"2020-09-30 07:33:44",52.2496,0.042958
1601451225,"2020-09-30 07:33:45",52.249639,0.042745
1601451226,"2020-09-30 07:33:46",52.249679,0.042532
1601451227,"2020-09-30 07:33:47",52.24972,0.042307
1601451228,"2020-09-30 07:33:48",52.249762,0.042098
1601451229,"2020-09-30 07:33:49",52.249806,0.041872
1601451230,"2020-09-30 07:33:50",52.249855,0.041642
1601451231,"2020-09-30 07:33:51",52.249897,0.041402
1601451232,"2020-09-30 07:33:52",52.249954,0.04117
1601451233,"2020-09-30 07:33:53",52.250014,0.040949
1601451234,"2020-09-30 07:33:54",52.250091,0.040715
1601451235,"2020-09-30 07:33:55",52.25016,0.040467
1601451236,"2020-09-30 07:33:56",52.250237,0.040221
1601451237,"2020-09-30 07:33:57",52.250326,0.039983
1601451238,"2020-09-30 07:33:58",52.250403,0.039732
1601451239,"2020-09-30 07:33:59",52.250481,0.03947
1601451240,"2020-09-30 07:34:00",52.250575,0.039224
1601451241,"2020-09-30 07:34:01",52.250674,0.038982
1601451242,"2020-09-30 07:34:02",52.250772,0.038742
1601451243,"2020-09-30 07:34:03",52.250885,0.038512
1601451244,"2020-09-30 07:34:04",52.250974,0.038276
1601451245,"2020-09-30 07:34:05",52.251078,0.038032
1601451246,"2020-09-30 07:34:06",52.251193,0.037794
1601451247,"2020-09-30 07:34:07",52.251308,0.037556
1601451248,"2020-09-30 07:34:08",52.251434,0.037327
1601451249,"2020-09-30 07:34:09",52.251557,0.037072
1601451250,"2020-09-30 07:34:10",52.25167,0.036835
1601451251,"2020-09-30 07:34:11",52.251778,0.036595
1601451252,"2020-09-30 07:34:12",52.251892,0.036353
1601451253,"2020-09-30 07:34:13",52.252001,0.036133
1601451254,"2020-09-30 07:34:14",52.252121,0.035915
1601451255,"2020-09-30 07:34:15",52.252236,0.035703
1601451256,"2020-09-30 07:34:16",52.252353,0.035487
1601451257,"2020-09-30 07:34:17",52.252472,0.03528
1601451258,"2020-09-30 07:34:18",52.252593,0.035077
1601451259,"2020-09-30 07:34:19",52.252706,0.034871
1601451260,"2020-09-30 07:34:20",52.252827,0.034666
1601451261,"2020-09-30 07:34:21",52.252945,0.03447
1601451262,"2020-09-30 07:34:22",52.253066,0.034271
1601451263,"2020-09-30 07:34:23",52.253191,0.034072
1601451264,"2020-09-30 07:34:24",52.253313,0.033879
1601451265,"2020-09-30 07:34:25",52.253425,0.033678
1601451266,"2020-09-30 07:34:26",52.253539,0.033476
1601451267,"2020-09-30 07:34:27",52.253648,0.033262
1601451268,"2020-09-30 07:34:28",52.253771,0.033034
1601451269,"2020-09-30 07:34:29",52.25388,0.03282
1601451270,"2020-09-30 07:34:30",52.253988,0.03261
1601451271,"2020-09-30 07:34:31",52.254106,0.032401
1601451272,"2020-09-30 07:34:32",52.254224,0.032195
1601451273,"2020-09-30 07:34:33",52.254329,0.031983
1601451274,"2020-09-30 07:34:34",52.254449,0.031764
1601451275,"2020-09-30 07:34:35",52.254562,0.031554
1601451276,"2020-09-30 07:34:36",52.254682,0.031348
1601451277,"2020-09-30 07:34:37",52.254803,0.031137
1601451278,"2020-09-30 07:34:38",52.254918,0.030927
1601451279,"2020-09-30 07:34:39",52.255052,0.030702
1601451280,"2020-09-30 07:34:40",52.25517,0.030487
1601451281,"2020-09-30 07:34:41",52.25529,0.030273
1601451282,"2020-09-30 07:34:42",52.25543,0.030056
1601451283,"2020-09-30 07:34:43",52.255562,0.029836
1601451284,"2020-09-30 07:34:44",52.25569,0.02963
1601451285,"2020-09-30 07:34:45",52.255811,0.029435
1601451286,"2020-09-30 07:34:46",52.255917,0.029245
1601451287,"2020-09-30 07:34:47",52.256027,0.029074
1601451288,"2020-09-30 07:34:48",52.256141,0.028904
1601451289,"2020-09-30 07:34:49",52.256254,0.028727
1601451290,"2020-09-30 07:34:50",52.256351,0.028577
1601451291,"2020-09-30 07:34:51",52.256466,0.028396
1601451292,"2020-09-30 07:34:52",52.256579,0.02823
1601451293,"2020-09-30 07:34:53",52.256682,0.028079
1601451294,"2020-09-30 07:34:54",52.25678,0.027955
1601451295,"2020-09-30 07:34:55",52.256876,0.02781
1601451296,"2020-09-30 07:34:56",52.256986,0.02767
1601451297,"2020-09-30 07:34:57",52.257089,0.027523
1601451298,"2020-09-30 07:34:58",52.257168,0.027398
1601451299,"2020-09-30 07:34:59",52.25725,0.027292
1601451301,"2020-09-30 07:35:01",52.257383,0.0271
1601451303,"2020-09-30 07:35:03",52.257505,0.026907
1601451307,"2020-09-30 07:35:07",52.257578,0.026793
1601451320,"2020-09-30 07:35:20",52.257659,0.026656
1601451322,"2020-09-30 07:35:22",52.257738,0.026531
1601451324,"2020-09-30 07:35:24",52.257818,0.026388
1601451326,"2020-09-30 07:35:26",52.257919,0.026299
1601451328,"2020-09-30 07:35:28",52.258078,0.026326
1601451329,"2020-09-30 07:35:29",52.258139,0.02642
1601451331,"2020-09-30 07:35:31",52.258256,0.026643
1601451333,"2020-09-30 07:35:33",52.258404,0.02688
1601451334,"2020-09-30 07:35:34",52.258511,0.026951
1601451335,"2020-09-30 07:35:35",52.258611,0.026996
1601451336,"2020-09-30 07:35:36",52.258727,0.027015
1601451337,"2020-09-30 07:35:37",52.258823,0.027004
1601451338,"2020-09-30 07:35:38",52.25892,0.026962
1601451339,"2020-09-30 07:35:39",52.259017,0.026889
1601451340,"2020-09-30 07:35:40",52.25909,0.026815
1601451341,"2020-09-30 07:35:41",52.259157,0.02672
1601451343,"2020-09-30 07:35:43",52.259268,0.026526
1601451345,"2020-09-30 07:35:45",52.259371,0.026388
1601451353,"2020-09-30 07:35:53",52.259461,0.0262
1601451357,"2020-09-30 07:35:57",52.259705,0.026177
1601451359,"2020-09-30 07:35:59",52.259881,0.026334
1601451360,"2020-09-30 07:36:00",52.259982,0.026434
1601451361,"2020-09-30 07:36:01",52.260088,0.026554
1601451362,"2020-09-30 07:36:02",52.260209,0.026672
1601451363,"2020-09-30 07:36:03",52.260339,0.026777
1601451364,"2020-09-30 07:36:04",52.26048,0.026909
1601451365,"2020-09-30 07:36:05",52.260628,0.027051
1601451366,"2020-09-30 07:36:06",52.260782,0.027194
1601451367,"2020-09-30 07:36:07",52.260933,0.027343
1601451368,"2020-09-30 07:36:08",52.261083,0.027493
1601451369,"2020-09-30 07:36:09",52.26122,0.027643
1601451370,"2020-09-30 07:36:10",52.261368,0.02779
1601451371,"2020-09-30 07:36:11",52.261516,0.027933
1601451372,"2020-09-30 07:36:12",52.261658,0.028073
1601451373,"2020-09-30 07:36:13",52.261802,0.028206
1601451374,"2020-09-30 07:36:14",52.261954,0.028355
1601451375,"2020-09-30 07:36:15",52.262103,0.028496
1601451376,"2020-09-30 07:36:16",52.262252,0.028631
1601451377,"2020-09-30 07:36:17",52.262409,0.028779
1601451378,"2020-09-30 07:36:18",52.262565,0.02891
1601451379,"2020-09-30 07:36:19",52.262725,0.029038
1601451380,"2020-09-30 07:36:20",52.262891,0.029179
1601451381,"2020-09-30 07:36:21",52.263045,0.02932
1601451382,"2020-09-30 07:36:22",52.26321,0.029451
1601451383,"2020-09-30 07:36:23",52.26338,0.029588
